name,type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,Naver Name,Naver Price,Naver Shipping Cost,Naver Link
석로주,"약주, 청주","국내산 쌀, 석이버섯, 누룩, 효모, 정제수",13%  ,720ml,,,"석로주(석이버섯 전통발효주)는 조선중기 서유규가 지은 임원십육지와 준팔생전에 나오는 무릉 도원주 라는 술을 모태로 하여 원재료는 대전지역에서 생산되는 최고 품질의 찹쌀(동진찰)과 전통누룩으로 빚은 술이다. 밑술에서부터 2차 덧술에 이르기까지 모두 고두밥으로 지어 3번의 담금 과정을 거쳐 저온 발효 숙성시킨 삼양주이다. 색, 맛, 향, 기능성 등의 전체적인 기호를 높인 고품격의 전통발효주이다. 석로주는 대전 지역 옥토에서 생산된 최고급 찹쌀과 선계영총 석이버섯, 25종의 산야초를 혼합하여 고두밥을 짓는다. 이후 우리밀로 만든 전통누룩과 석이, 조릿대를 다린 약수를 사용하여 3번의 담금 과정을 거쳐 석이버섯 고유의 향이 어우러진 삼양주로 빚는다. 여기에 한번 더 석이버섯 효소를 첨가한 후 저온 발효 숙성을 거쳐 귀한 술로 탄생한다.","은은한 국화향과 곡물향이 잘 섞여 올라오는 것이 특징이며, 단맛과 신맛이 적어 술이 매우 담백해 어떤 음식과도 잘 어울릴 만한 맛을 가지고 있다. 드라이한 맛이 입 안을 꽉 채우고 마시고 난 후에는 은은한 쓴맛이 혀를 자극시킨다. 버섯 전골 등 전골류와 잘 어울린다.",석이원주조,대전광역시 서구 둔산로 137번길 31,http://seokiwon.com/,,석로주(순),"13,500원","3,000원",https://cr.shopping.naver.com/adcr.nhn?x=BsWTrXQZOvm1Hv8YtzWAwv%2F%2F%2Fw%3D%3DsFmQrD8hlFTuhahcYiFpW%2FES6E4zVrnpkPY5hwZMMCYr8ZIE%2BsRJZP%2BEteMQ3xiYdDsPunALsQ%2BypGtrtYc2f%2BGbMkuCAOg%2Bl1yrcaPOyGtZP%2Fl6U5OEW3fCdqyBB6e%2BiYCD99nbtzTpeTGIyV4epsU8MMRACkDAZBL9sWyldXcvswV26PfVR1YLkB1OaXAuE8P1EA3GEdwqgwuovGxFbQMduEu6lgzrRyYsT5%2Fyo1sqUik4SbHSo5Zocxwaj4yPfPbGuuUBSxTyCr3cU5rMxtVh1z2kyo9JSXqogBS4Zp7f9FUT9z%2BLa16ubb%2F0jYNmDkQC0XK1SnvoyRSfE4VV5HCaNmLYmSzlYl%2FHgq7etuGAt6T3JNULl%2BaY1ocse0Nqw3ygwZozK8SuefI6k1A30u8v%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYe5YfGvrAZIWjA6TYSRJCsKyNPLVeZgTzQ0HysZKyaPCUUPsHyjdyk0vwFHGV2HgeE7qUCiRNCAwNp91a93OWtExIwy0Dx9pAQQFvWssxbDUDioncB4nN93loeh11%2BVklZGXKZwyglFLaB0vKACU46rANQLFYJq9NvMXMM5VcL8hrWNLxRrWHCJoudYzHCivGUlc87bFClN%2Bs7UgnRtqm0MPSRy2dkziuARQ9zM0tCVsDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=46320947076&catId=50014580
김포특주,"약주, 청주","국내산 쌀, 효모, 정제효소,정제수, 프락토올리고당",15%  ,375ml,,,"""김포특주""는 최상급 풀질로 인정 받고 있는 ""김포금쌀""을 원료로 만든 제품이다. 김포특주는 밑술을 만들고 1차, 2차 발효를 거치는 것은 막걸리로 같다. 다만 2차 발효 후 15일 이상 추가로 발효시키고 압착하는 과정을 거치며 비로소 김포특주가 완성된다. 항간에 젊은 충의 입맛을 손쉽게 유혹하기 위해서는 저렴한 인공감미료인 아스파탐이나 저급 물엿을 넣고 술을 빚는 양조장도 있지만 김포특주는 천연감미로 프락토 올리고당으로 제품의 단맛을 냈다.","첫인상은 진한 발효된 맛과 향, 뒷맛은 나풀거리는 가벼움. 결국 진함과 가벼움 모두가 공존하는 약주다. 향이 강한 편이라 진한 한국음식과 잘 어울린다. 감자탕, 김치찌개, 청국장, 매운 제육볶음 등이 대표적이다.",김포금쌀탁주영농조합법인,경기도 김포시 하성면 하성로 622,www.gimporicewine.com,,김포 특주 15도 375ml (12병) 김포금쌀탁주,"43,000원","4,000원",https://cr.shopping.naver.com/adcr.nhn?x=bUAs3ecrIykOgi%2Bc6SH77P%2F%2F%2Fw%3D%3DsA5joRsKvl8zLTI73oIhr%2BTowZu3Sra7IqVP1gff0iQfgmKmFpZQhtcWmjzGtmmw3f40ItWjCISRhn69rJZeIiqYfYEr1%2BoE7WfM83Z6zCxwI8vTTFku%2FN7Vi0Q3i3KsX5wlCBK6dI6ABUNuRng3DzfCrzVtOxK%2BDNFfhXp70O%2BvG66W39bYVR7J8ygpm2%2FKtTOBUr9F%2BIs4JBYtCpchxXoDHynGNybBqjtMdMMfvm7I2iwcB%2FZCA7iSRtLv0mAYhwc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhQlMqLFbVZ8HrKkGr7m4eZ%2Bl6Ma2g9a5BnhYffNHmZ7KXa1PYAb0zmPF1cRoKRscXUY9PmQCEq7NoR%2BfkHuC6fmZBoqdkzqFns94K5K40O%2BMpaNSrr30nDWvxm%2BI7zMarneiUW43Ovb8zp1z9%2BdgkbxXv4gwTDhuBBMEMuR5xyz%2BmoZ%2Bt9L%2BS4WTzQIbmYI0R%2BPhMe0g9rfMX5Gx7dXZDEbQgZ4oQpCx7Y8NUdIk3kQXa1jS8Ua1hwiaLnWMxworxnhWZ%2BmI0nbJlyIjZ75WFYaTjI9%2BiBVhFLwsB4Xb6MgaVmmxIwV3CtyL2Vo7oAElVctVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=80805671164&catId=50014580
술아 매화주,"약주, 청주","찹쌀(여주산),누룩(국내산),정제수,주정,매화꽃",15%  ,375ml,,2021 찾아가는 양조장,여주햅찹쌀(100%)과 국내산누룩 정제수로 술을빚고 주정으로 주정강화를 한다. 맑은 술만 걸러내어 술에 매화꽃을 띄어 저온에서 장기간 꽃향을 입히며 숙성한다. 일체의 인공감미료 없이 빚어낸 술로써 찹쌀의 단맛을 극대화하여 달고 독한 술로 저온숙성을 통해서 자연스럽게 풍부한 과실향과 꽃향이 만들어져 맛과 향이 뛰어나 매화꽃향이 은은하게 올라온다.,"디저트와 함께 먹기를 추천한다. 저청의 단맛이 유과와도 잘 어울리고, 아이스크림에 굴을 뿌려먹듯이 바닐라 아이스크림과 즐겨봐도 좋겠다.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,술아 매화주,"20,000원","3,300원",https://cr.shopping.naver.com/adcr.nhn?x=BDzAF9dVmm1dJLBV9jwCKP%2F%2F%2Fw%3D%3Dsk7kdrZZqbedh1GaJOS1EG%2FZmo9eApvJBCFai5SD1Wc3lY8xTOzp5t3j%2FRrEwf4z%2BmEqrMkeEQXOmAEj5PhFcf52cbcI89VfsCjreSiEIEig%2FA0Qa9oedbPeEBbgBeItSdV3yV119fA9lKNp6%2Fqd0e3OhNQjdV3cX1pttrK0hRRX1ZySq2nyYvpBJmyMpB2pDAKNA2abqSLQGDzXvAn%2Bhb5ucfhIqLCWoYNCdt3xXibM05tJnfOnPTRwXASHtNb5Jlpor4T4U%2Fz%2BNAoi%2BDSpxP%2BzqsxH6KcncK39IcAJ9rzlJCehOLFQ3ssK7mwR9BcC4aPdvOb7%2FSmntuHwEOcOohVvrtAsLZJq4diFLsFpUPMY7wSA2%2BYmHugO4jS36H1NeFSXy3XbK%2FZV1kyOwXLMYSWSymrOycwebVSv0wfd93xyAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FdotF8r%2BQ2pak3ZaP6T%2Bxpnq%2BL42Nlbflb4ZV0z9juf6KYdQHl4XJo%2FVF50ViFD1CpXpZQ%2FceIfqxW0Td3ShgfHN81WjUpxJVJrN5mDsz4BpvzkqUFzB8tGqpTg1dAr%2FwXTNPt%2BPjhK1hsZBxqg1G9wFLLdq5Cik%2BU8K%2B2p6wic2dH0g2z1mnGI56RXn%2BRsxcQkO2mecdLePuQraEVWfeihGd2i2LEj%2BZcqYbF76MVBbVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=46320982619&catId=50014580
술아 연화주,"약주, 청주","국내산 찹쌀, 누룩, 건조연화꽃, 증류주, 정제수",15%  ,375ml,,,&quot;술아&quot;는 두가지 술이 만나 새로운 술이 만들어지는 한국의 전통주인 과하주를 복원한 제품이다. 과하주는 1670년 &quot;음식디미방&quot;에 등장하며 발효주와 증류주를 혼합하여 제조한 조선시대 대표적인 명주이다. 1956년 안타깝게 그 명맥이 끊겼으나 최근 그 제조법을 복원하여 상품화 되었다. 술아 연화주는 여름의 연꽃과 연잎을 넣어 신선하고 맑은 맛이 일품이다. [네이버 지식백과] 술아 연화주 - 여름의 연꽃과 잎을 넣어 신선하고 맑은 맛이 일품이다.,&amp;quot;술아&amp;quot;는 두가지 술이 만나 새로운 술이 만들어지는 한국의 전통주인 과하주를 복원한 제품이다. 과하주는 1670년 &amp;quot;음식디미방&amp;quot;에 등장하며 발효주와 증류주를 혼합하여 제조한 조선시대 대표적인 명주이다. 1956년 안타깝게 그 명맥이 끊겼으나 최근 그 제조법을 복원하여 상품화 되었다. 술아 연화주는 여름의 연꽃과 연잎을 넣어 신선하고 맑은 맛이 일품이다. [네이버 지식백과] 술아 연화주 - 여름의 연꽃과 잎을 넣어 신선하고 맑은 맛이 일품이다.,술아원,"경기도 여주시 대신면 대신1로 120, 나호",https://soolawon.modoo.at/,,술아 연화주,"20,000원","3,300원",https://cr.shopping.naver.com/adcr.nhn?x=xtr%2BA8E0AcomCQLhOTcXQP%2F%2F%2Fw%3D%3Ds01CtqUWcchEEfkbnqvwJ6K8QmzF8hoYXx7Jx0ZAl8EUZ%2Bz4AKiRaq5xflXPE2xMRksnweYJtcXhxPHBMrDI0C2j1AKEzV%2FNlLOZNHUuR1algQCdjHIQpAF%2BPWRGMOU%2BktFlvNbyBtrDh4FQgZOCxA2gP0IJK2jDLZN%2BIrkSz265EDUfia6NRdkNj9OakJz3hzkBYVipo9%2F8%2Bp8rC614XuKdviAZw3t17TBFnXZCBdUs1yv6q6U01ehkI9YmtcDsTCNJVGwHGShdaoRBxcUsTibrnZ%2BC0xU4HEbjMYbQqkBcFqG241MjVlD1jVWlZBNTtJTUiuyQZ9CIrJdSmx7FkTmqPgRO66vxgNfzUw%2B7X1fpsEDO2DmTL8FlMO25Uq9eWvwXqXl3NrT8iWOy%2BQLELeEVVFPbHBJkJiuWfI7OwdYe54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyBnEWf6CS8yo1MDHjoUveRx01E4IUz8sJnt7VMYLNYuUTA1LUo0M5g%2FweGwlo5B0%2FeXmFZgSkoWFKSMaCNfRjduMHn7BDBNaqXNmoKbAeTMvX236lZc%2BMqXeh%2B%2FyStxboK71btMt91IltnZQ%2BdCjaoOYdyRBm6t0cvM6oXM6AaoRwpHdgqUP2oYCXqBf0e9k7kAsqhXObueZxmAATMREWdqrqLDBy%2B2QoTYvT9I2lf19V3OdHgSE8LoEjTx9zpNPbFaRsOtQUnaEEbxBoHxZXOc%3D&nvMid=46321000789&catId=50014580
술아 국화주,"약주, 청주","국내산 찹쌀, 누룩, 건조국화꽃, 증류주, 정제수",15%  ,375ml,,,술아는 두가지 술이 만나 새로운 술이 만들어지는 한국의 전통주인 과하주를 복원한 제품이다. 과하주는 1670년 음식디미방에 등장하며 발효주와 증류주를 혼합하여 제조한 조선시대 대표적인 명주이다. 1956년 안타깝게 그 명맥이 끊겼으나 최근 그 제조법을 복원하여 상품화 되었다. 술아 국화주는 가을 국화를 넣어 코 끝에 스치는 향이 일품이다.,"국화 특유의 진한 향과 어우러진 약주. 단맛이 주를 이루지만, 거부감이 없는 자연스러움이 묻어난다. 진한 단맛과 긴 후미로 자극성 적고, 가벼운 샐러드류를 추천한다.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,술아 국화주,"20,000원","3,300원",https://cr.shopping.naver.com/adcr.nhn?x=xDbnU00ePO3nYCekMojHzf%2F%2F%2Fw%3D%3DsBljlVl0RmZJeYEbJih4opJhXcS7OAgFaMCXldz2s0EHUwx7YeWtADvJkM4%2BRLQyXfPy5QZ9goPt%2Fh%2FAAatZkG%2Bkgk%2F3e37Bfz%2FVCe41JUZ%2FTvLL2yaHxjQSFv3yDVYbLTASZTrMRgsjg1Bkzh1WneHOhNQjdV3cX1pttrK0hRRX1ZySq2nyYvpBJmyMpB2pDLAqeI5Oicd2LVL0i8xv4nJucfhIqLCWoYNCdt3xXibM05tJnfOnPTRwXASHtNb5Jlpor4T4U%2Fz%2BNAoi%2BDSpxP%2BzqsxH6KcncK39IcAJ9rzlJCehOLFQ3ssK7mwR9BcC4aPdvOb7%2FSmntuHwEOcOohVvrtAsLZJq4diFLsFpUPMYIVVCRDGhWtVBLlrmWWAlPFSXy3XbK%2FZV1kyOwXLMYSWSymrOycwebVSv0wfd93xyAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FWZiPCEjuAVxoG5Hhzxed%2Bzq%2BL42Nlbflb4ZV0z9juf6KYdQHl4XJo%2FVF50ViFD1Cqfe3sXqGngGnmPfW7Dz5F7N81WjUpxJVJrN5mDsz4BpNbMZpIKro9SzSwtQdaA7bXTNPt%2BPjhK1hsZBxqg1G9wTHVIBoLvYPUD7xZzalPKAdH0g2z1mnGI56RXn%2BRsxcX4fwp%2BnOL0Vo9V%2BxZx823AV9Yqk8CoQDmJdhcMFNd9OVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=46320959164&catId=50014580
술아 순곡주,"약주, 청주","국내산 찹쌀, 누룩, 증류주, 정제수",20%  ,375ml,,,&amp;quot;술아&amp;quot;는 두가지 술이 만나 새로운 술이 만들어지는 한국의 전통주인 과하주를 복원한 제품이다. 과하주는 1670년 &amp;quot;음식디미방&amp;quot;에 등장하며 발효주와 증류주를 혼합하여 제조한 조선시대 대표적인 명주이다. 1956년 안타깝게 그 명맥이 끊겼으나 최근 그 제조법을 복원하여 상품화 되었다. 술아 순곡주는 겨울을 의미하며 여주산 찹쌀만으로 빚어 순수하고 깨끗한 맛을 자아낸다.,"진한 쌀 맛과 묵직한 술 맛이 그대로 살아있는 약주. 달콤함과 진함의 극치를 이룬다. 알코올 도수가 20로도 높은 만큼 맑은 장국 등 하고도 잘 어울린다. 비교적 가벼운 느낌의 맑은 소고기국, 미역국, 계란국 등도 좋은 매칭이다.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,술아원 술아 순곡주 20도 375ml,"최저17,000원","3,000원 포함",https://cr.shopping.naver.com/adcr.nhn?x=PTgQ2HmtBw5MlM6xyTKPGv%2F%2F%2Fw%3D%3DsmZP5K6MujO2qerkwTJVtDZNZiSk80Ylg4TcY137nzK3JPPJc22Zm4Ev%2BPtEtr%2Bx0XikSs%2BZwKC2C1wrjtbQGVKOAKBV%2BSfflubG3CpLFvaI1TdJAvcKXAnJc4KVHfblGjw4gz64OM1j8VOQ05UjUruVJbqithYNPmfmeOM8bUSPDpmNu2Rs3tEPrV0ZTODsbfCOXRfi%2FHad5Ou8s%2B%2FoOJemvej3CccrEk2MG4FVG7JYz4WD6t6g0rkfPvlauwu7aqyoPQbuys8rELk4Q%2F6wFf%2Bhhmved6a2RpqeEj51mU3pb83FjyHN3Btph7utFVza2%2B4mKtHLXtJ%2Ft%2BcMSYCC9yD9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ6lHwpJApSzgDVo67bc85JYBWNAKkiTmTHiwlbaGtF%2BcplAMK3wqPkgoHtOHGGuSFsMyy5yBXUMU87wCOzwuRKyZnNnIN8ajVJChhG9cYPNZ2L1OFlF1anSA0%2Fpq4ZSc37jhIWAUQj0o9%2BpBE5u65nnASYwN4DPR9cFFqQ%2By0IAn2HibnY7K9S2vnTcin0KWadi9gck4M5VnsB7pfu%2FZCy9g1q4RxHKdKf%2Fyis4rudz3Tc%2F8ZDPk1HEJF3DsID1HMGtwYJOGSsyYP6%2B5zJigToI1dznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=44439472619&catId=50014580
사시통음주,"약주, 청주","쌀, 누룩, 밀가루",18%  ,550ml,,,"사시통음주는 국순당이 열아홉 번째로 복원한 조선 시대 우리술이다. 사시사철 빚어 친구들과 통하며(通) 마셨던(飮) 술로 높은 알코올 도수에도 부드러운 감칠맛이 특징이며, 감칠맛 나는 신맛은 입맛을 당기는 것이 특징이다.","밀가루가 들어가 감칠맛을 더해주기 때문에, 고기, 치킨 등을 비롯해 두루두루 음식과 잘 어울린다.",국순당,강원도 횡성군 둔내면 현천리 120,http://drink.ksdb.co.kr/,,,,,
천비향 오양주 약주,"약주, 청주","국내산 쌀, 누룩",16%  ,500ml,"2020 대한민국 우리술품평회 약청주 대상, 2018 대한민국 우리술품평회 약·청주 부문 대상 , 2016년 청와대 만찬주 선정",,"천비향 오양주 약주는 시중에 출시되어 있는 전통주와는 원료와 제조방법에서 완전히 차별화를 기하고 국내산 누룩과 1등급 평택 슈퍼오닝쌀만을 이용해 오양주로 빚고 100일간의 발효과정과 9개월간의 장기 저온숙성 과정을 거쳐 탄생한 프리미엄 약주이다. 또한, 푹 익은 사과와 배의 향기가 입안에서 달콤하게 어우러진다. 목 넘김 후 수그러진 단맛이 고구마처럼 구수한 느낌으로 변하면서 감칠맛으로 이어진다. 잘 숙성된 약주의 정석이다.",,좋은술,경기 평택시 오성면 숙성뜰길 108,https://jsul.modoo.at/,,[ 천비향 약주 ] 500ml / 15도 / 약주 / 오양주,"38,000원","3,000원",https://cr.shopping.naver.com/adcr.nhn?x=MDQHJCaTd%2FbCEvtt4mTeRf%2F%2F%2Fw%3D%3DsQWul7CdIsMmlJO4rflV%2FS1xdzZegx%2BDTL8rjqu56RFZOOfVOA24TgMgWhag%2Bk7HDMR80iOyRX10zEk9%2FaeFzSg4JZ3B0oYksQ%2BJOH5kpJakWgYFfvpKlsA3JsUhYS1jo7jMxL1VSZac0z67RvC8cPdVqTmVadPKO0WUrNmzePJTwq81bTsSvgzRX4V6e9Dvrxuult%2FW2FUeyfMoKZtvyreiSFTDQiz56ypmgSGazZE9g698eh%2Fg0cokHyodT3EBGNosHAf2QgO4kkbS79JgGIcHPv45Edr5fvvv%2FlTzZa4VWmvk%2BKEMPn6BZwMOLM2QIUBfM0nIxMQwrkgUiDeDdC1lNgo7ZhOkCk3c2gS5qr1BhjlA8ijx%2FZt2KOXTo1bhT1QN62NM1QAmEhw6UJ4nNdgWkpQm4xuBCe6XegCbZG0dvJX9O4vjRwdfR1a4eNr5xn7b%2B3fyuXKaaMRO1dU4qYUymn5P2jXVq9WXzkv%2FSUT2u9W7TLfdSJbZ2UPnQo2qDN6ONJdL5ATG5O9zkPNkl56OuBZD%2FQkGyMe53inOjnLXOOJ2tUYrZvglvsFntd9rhuVx8sfiAAat2V7uOdIVe2pqzioLgOJQxvNs6qzuxjV%2Fke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=13167732286&catId=50014580
경성과하주,"약주, 청주","찹쌀(여주산),누룩(국내산),정제수,쌀증류원액(경기미)",20%  ,375ml,,2021 찾아가는 양조장,여주햅찹쌀(100%)과 국내산누룩 정제수로 술을 빚고 여기에 경기미(100%)로 술덧을 빚어 동증류기로 상압으로 내린 100% 쌀 증류원액을 브랜딩하여 오랜 기간 저온숙성하여 마침내 경성과하주가 된다.일체의 인공감미료 없이 빚어낸 술로써 찹쌀의 단맛을 극대화하여 달고 독한 술이다.저온숙성을 통해서 자연스럽게 풍부한 과실향과 꽃향이 만들어져 맛과 향이 뛰어나다.,"달지 않은 다크 초콜릿, 약과, 떡류 등과 간이 세지 않은 해산물 요리, 취향에 따라 육전, 양념불고기 등과 곁들여도 좋다.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,술아원 경성 과하주 20도 375ml,"최저27,000원",무료,https://cr.shopping.naver.com/adcr.nhn?x=BEkbC91t6uh9WlCWKLywjP%2F%2F%2Fw%3D%3Ds4WBSO6G0Slxqa3qosOVERHWXsJJFT9y1LENlvf0N931yNhv8KcQhP8ahV%2F1dMc6cx3V37G7dGJRI4%2BpxRLEPS%2B8dgx5ihaUWJwwCJX7QkmHvLJRPGm7nrgeAcRYxCOHRl5oeNPd7uvO%2Fe4lCvLd%2FOwhdC2EnJxb8J5yFInGK%2FblVXemfpmeX70wC2wQT5nyiKYVLlM0QvHDZsLYyremfYtm2z9Y1qIw5ExLIWaO6EQNvHgq5rCBv4wOs5ItRXFOFjoxy%2F7A79VjbhEzSyDBz1Gsk6%2BOjRtJPeMWdVhYlaEoZgyjsb1MwetKnZ5%2BxLYpcNosHAf2QgO4kkbS79JgGIcHPv45Edr5fvvv%2FlTzZa4VEOnKSk6pZmBmpZwGZXBENMtqffOktgdQsogW8NnC9IDokh7KNEkkbwBBKOUFOEEoLPrcF%2B4fPAeFTE9IeIcbdJsP%2FoJ8luyMZtjXvXY7HhyI28QDIftdPo5sZ73mZF1S3vuV5am5hnQm%2FEZIBDOIHpKLRCB6JfaWU%2FQ0iPy8dafI0fIFRfBZUPaSLRPGc3PINtGvn6hppPbtZaYuIbj85P%2FLUzgYpe%2FE%2BGhAkhCVF%2BRLPHBVE1X9hF6ZkrnPWwIQTsqQ8jSV1KNrkN%2BCYkJpE1szuk5uROX%2B06KChyu%2BeA2hopkeKUdu5q4dSKA0zkoA%3D&nvMid=45390668618&catId=50014580
모월 연,"약주, 청주","국내산 쌀, 밀누룩(국산)",13%  ,500ml,,,모월 연은 100일 이상의 발효와 숙성을 거친 이양주로 첨가물 없이 원주에서 직접 재배한 청정쌀과 강원도의 물로 빚었다. 달지 않고 상큼한 맛에 곡물의 향이 은은하게 느껴지며 깔끔한 맛이 특징이다.,,모월,강원 원주시 판부면 판부신촌길 84,http://www.mowall.co.kr/,,모월 선물세트 500ml,"80,000원",무료,https://cr.shopping.naver.com/adcr.nhn?x=1YMvPdJEeVOtldxbXchJzv%2F%2F%2Fw%3D%3Ds5jjbFIfMy04JgT4mPfq%2FubTLG0EiLobf4wca%2F9BVgLrJO6OngJgv0amKE3JPsoNISIkBZoVMUAmMiYVs10dl2wnVwESFJ5alwrO98GgHnKMeBU1xqjuRXLlnKwjMqzfzdCu%2BY4LmdYsllm6UDeMFdLzg5LotibZWs96FaOW7%2BneOP0oYFbr1kQPfR4PYNcaQpzHeuFtBf04GbNT5HIJp%2FEVVFPbHBJkJiuWfI7OwdYe54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyOuAcJYJbMbCfMYG1LnTSJ85DrMONX2m4W3VTzo4AADoexR0%2BHkbhYyz9fpFCRZRpFpJ%2FeJKBjHnS8d4Asl7mB2awAKLNFaAZjSBep%2B6NFEj9S45DaBq1lmQv2cRCgGOkFVZ07SxHDNcdGUYBWHyWj5u4SIeEN3qMPJkdEStNNQk%2FwtZPR4R%2BWKtkA9%2FnvMRV0yBExyzcrNqNI4JsakVCairWSUe8k68dVEG%2Bt37cRYM7gpUBYk%2FfDWo%2Fr4rgjqa3n27Pp8APU35ZicM26wAi4BB0CIl3BeKsFF2drF%2B%2BsFv&nvMid=86761350263&catId=50014521
양촌 우렁이쌀 청주,"약주, 청주","무농약우렁이찹쌀, 우렁이 쌀, 정제수, 종국, 효모(무감미료)",14%  ,500ml,,2017 찾아가는 양조장,"양촌 우렁이쌀 청주는 우렁이 농법으로 무농약 재배한 논산 찹쌀로 빚는 아무런 감미료도 첨가하지 않고 60일간의 저온숙성방식을 거치는 프리미엄 청주입니다. 전통 약주와는 차원이 다른 깔끔함을 선사하며, 찹쌀 특유의 단맛의 여운도 있는 토속 청주입니다. 멸균 처리되여 유통되며, 양조장에 방문한다면 생 청주를 맛 볼 수도 있습니다.",멸치육수로 감칠맛을 살린 온면과 함께 하면 좋겠다.,양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,http://www.yangchon.co.kr/,,양촌양조 우렁이쌀 청주 14도 500ml,"최저13,000원","3,000원 포함",https://cr.shopping.naver.com/adcr.nhn?x=%2Fih9zFWrwGzuxCFBQW8P8%2F%2F%2F%2Fw%3D%3Dse6CDJBWD0jRlpYDdr5CzXMwtDmUZMdb17loXI2RRJQxkJhSznJXV2k6Ob0Gcet9KqGV0r4pKOrcgoTtlEZBdiqLklQJcQUFMx7MVFHKJr23%2BJYPRlrc5CxegHeMA7xjmIjemufD%2BbModJq8Qd%2FzfFvLk7AZfBsLi2JMTj6EgWF7chmkq%2FtHUbt%2B1uzDCAeDRZPSKOomaAHxAUH7G5IQTAYp%2FoY2gC4CPqkvvPy2JwwYOdsXhu4P4iOAo%2F7bgmyNhYU2byuMqHeId37%2BnXpRbV59oZp6N1r9%2BeFyAV8epWXgnRT3MlCYfeuFB04NIh5SjAaZvDZHERAApj7kflcATUnYK7JJdV%2BKaXd%2FxIYnymopSstnzRUEZjNKBVOCtjmJAQ%2BD%2Fo9glb0ukJK6bM8miKArsK1DNlYuW6vX8WB7j4SnhGfmRjK281qMq0FCe2VCg9AB7nkXsteJ1yZxagZRbkscaS80A5vrxa06XphZxRCUREXBjfZbvT6XMydis6RFp3XChkvCt7%2FRzot8LxdC85rm%2F7e8Pl2by856MM7kgKSAX5LS7YvZOg%2B9B0A3IOwO%2B2o9l3CwfQEUgiO30xDApn%2FlXznyjiWtL3RJSmFPO1OLQI1ytFNpNy5vlt6fJVQwUPNRouOLVBR9bkVCm5wEj0Hs3T4qzSBIVN2HAysFdoOTiRDm8N3JvVdbfOavjop60aM43%2BR9gGJePPuqA16NYGh0cjwVm1BUYVknE7IEMpz4%3D&nvMid=40838320618&catId=50014580
